ddradID,altID,population_number,population_name,Country,Treatment,X1Ovi_Egg,X1Ovi_Dead,X1Ovi_Living,X2Ovi_Egg,X2Ovi_Dead,X2Ovi_Living,Pigmentation,LegLength,X1Ovi_LegLength,X2Ovi_LegLength,X1Ovi_mass,X2Ovi_mass,annMeanTemp,meanDiurnRange,isothermality,tempSeasonality,maxTempWarmestMonth,minTempColdestMonth,tempAnnRange,meanTempWettestQuarter,meanTempDriestQuarter,meanTempWarmestQuarter,meanTempColdestQuarter,annPrecip,precipWettestMonth,precipDriestMonth,precipSeasonality,precipWettestQuarter,precipDriestQuarter,precipWarmestQuarter,precipColdestQuarter
G18-MW-1_trimmed.sorted,G18-MW-1,"28",Mittenwald,Germany,,"0","0","324",,,,"0.54","8072.3","577.8339999999999",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-MW-2_trimmed.sorted,G18-MW-2,"28",Mittenwald,Germany,,"0","2","220","1","54","75","0.27","6400.83","581.701",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-MW-3_trimmed.sorted,G18-MW-3,"28",Mittenwald,Germany,,"49","89","253",,,,"0.6","7180.7","511.642",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-MW-4_trimmed.sorted,G18-MW-4,"28",Mittenwald,Germany,,"1","0","602","0","0","133","0.55","7426.37","558.587",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-MW-5_trimmed.sorted,G18-MW-5,"28",Mittenwald,Germany,,"75","100","318","26","0","38","0.7","7685","574.848",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-MW-7_trimmed.sorted,G18-MW-7,"28",Mittenwald,Germany,,"0","0","340","0","0","192","0.49","6554.72","584.139",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-MW-8_trimmed.sorted,G18-MW-8,"28",Mittenwald,Germany,,"0","1","395","6","60","34","0.37","7192.37","562.963",,,,"8.449999809265137","7.650000095367432","29.76653861999512","682.43212890625","22.79999923706055","-2.900000095367432","25.69999885559082","16.91666603088379","3.700000047683716","16.91666603088379","0.1833333224058151","544","70","29","27.78201484680176","190","96","190","108"
G18-RS-1_trimmed.sorted,G18-RS-1,"24",Rabenstein,Germany,,"0","0","364","1","8","146","0.4","7117.22","599.431",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-11_trimmed.sorted,G18-RS-11,"24",Rabenstein,Germany,,"3","31","122","3","1","139","0.33","6473.2","501.547",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-13_trimmed.sorted,G18-RS-13,"24",Rabenstein,Germany,,"0","1","351","20","46","85","0.2","6322.61","591.475",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-14_trimmed.sorted,G18-RS-14,"24",Rabenstein,Germany,,"0","1","125","5","123","19","0.25","5501.62","591.087",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-16_trimmed.sorted,G18-RS-16,"24",Rabenstein,Germany,,"0","1","130",,,,"0.58","6317.49","602.475",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-18_trimmed.sorted,G18-RS-18,"24",Rabenstein,Germany,,"0","0","339","1","0","157","0.48","8324.559999999999","591.259",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-19_trimmed.sorted,G18-RS-19,"24",Rabenstein,Germany,,"0","1","598","0","1","81","0.35","7570.22","587.265",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-3_trimmed.sorted,G18-RS-3,"24",Rabenstein,Germany,,"0","0","310","0","0","83","0.42","5237.2",,,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-4_trimmed.sorted,G18-RS-4,"24",Rabenstein,Germany,,"1","0","324","1","45","109","0.37","6809.96",,,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-RS-8_trimmed.sorted,G18-RS-8,"24",Rabenstein,Germany,,"0","0","189","0","0","64","0.35","6509.68","564.3200000000001",,,,"8.795833587646484","8.091666221618652","31.24195671081543","687.2092895507813","23.29999923706055","-2.599999904632568","25.89999961853027","17.33333396911621","4.133333206176758","17.33333396911621","0.4666666686534882","571","61","36","18.16710090637207","177","114","177","130"
G18-SB-1_trimmed.sorted,G18-SB-1,"29",Strasburg,Germany,,"5","2","1099","50","2","239","0.48","9787.1","559.509",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-10_trimmed.sorted,G18-SB-10,"29",Strasburg,Germany,,"4","14","97","5","15","90","0.77","7765.86","493.624",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-12_trimmed.sorted,G18-SB-12,"29",Strasburg,Germany,,"0","4","160","17","0","0","0.49","6376.02","560.921",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-16_trimmed.sorted,G18-SB-16,"29",Strasburg,Germany,,"0","0","194","55","7","13","0.44","7054.7","578.505",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-17_trimmed.sorted,G18-SB-17,"29",Strasburg,Germany,,"2","27","294","0","18","106","0.43","6552.9","496.113",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-19_trimmed.sorted,G18-SB-19,"29",Strasburg,Germany,,"17","18","135","28","18","74","0.73","8199.549999999999","559.498",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-20_trimmed.sorted,G18-SB-20,"29",Strasburg,Germany,,"771","6","7","4","29","69","0.5600000000000001","8487.389999999999",,,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-3_trimmed.sorted,G18-SB-3,"29",Strasburg,Germany,,"0","0","293","98","3","0","0.61","7261.56","565.126",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-4_trimmed.sorted,G18-SB-4,"29",Strasburg,Germany,,"0","4","206","40","67","11","0.88","5639.93",,,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SB-8_trimmed.sorted,G18-SB-8,"29",Strasburg,Germany,,"0","0","245","0","1","157","0.73","7319.64","594.145",,,,"8.237500190734863","7.324999809265137","29.18326759338379","667.2199096679688","22.29999923706055","-2.799999952316284","25.09999847412109","16.54999923706055","3.483333349227905","16.54999923706055","0.1999999731779099","536","64","29","26.62892532348633","186","96","186","104"
G18-SC-1_trimmed.sorted,G18-SC-1,"16",Schotten,Germany,,"27","3","410",,,,"0.35","8242.950000000001","581.121",,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-10_trimmed.sorted,G18-SC-10,"16",Schotten,Germany,,,,,,,,"0.52","8634.959999999999",,,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-2_trimmed.sorted,G18-SC-2,"16",Schotten,Germany,,"13","1","217",,,,"0.45","8351.459999999999",,,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-3_trimmed.sorted,G18-SC-3,"16",Schotten,Germany,,"0","2","681","25","17","76","0.62","5192.91","585.534",,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-4_trimmed.sorted,G18-SC-4,"16",Schotten,Germany,,"3","4","158",,,,"0.62","8440.190000000001","523.7619999999999",,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-5_trimmed.sorted,G18-SC-5,"16",Schotten,Germany,,"26","1","783",,,,"0.75","8045.89","580.673",,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-6_trimmed.sorted,G18-SC-6,"16",Schotten,Germany,,"18","0","0",,,,"0.65","9730.959999999999",,,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-7_trimmed.sorted,G18-SC-7,"16",Schotten,Germany,,"0","0","335",,,,"0.39","6035.13",,,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-8_trimmed.sorted,G18-SC-8,"16",Schotten,Germany,,,,,,,,"0.65","7856.5",,,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SC-9_trimmed.sorted,G18-SC-9,"16",Schotten,Germany,,,,,,,,"0.83","7839.85",,,,,"7.720833301544189","7.141666889190674","29.88145065307617","643.4688110351563","21","-2.900000095367432","23.89999961853027","1.016666650772095","3.383333444595337","15.71666622161865","-0.01666668988764286","1049","113","72","13.91444110870361","304","231","259","281"
G18-SD-1_trimmed.sorted,G18-SD-1,"25",Schulzendorf,Germany,,"3","0","361","30","1","110","0.29","6475.74","578.111",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-11_trimmed.sorted,G18-SD-11,"25",Schulzendorf,Germany,,"0","0","307","0","0","122","0.25","6513.54","590.996",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-13_trimmed.sorted,G18-SD-13,"25",Schulzendorf,Germany,,"0","0","215","3","2","99","0.26","6330.33","585.1420000000001",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-15_trimmed.sorted,G18-SD-15,"25",Schulzendorf,Germany,,"47","0","166","0","0","87","0.07000000000000001",,,,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-17_trimmed.sorted,G18-SD-17,"25",Schulzendorf,Germany,,"0","0","213","0","1","110","0.38","7076.63","582.398",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-3_trimmed.sorted,G18-SD-3,"25",Schulzendorf,Germany,,"0","0","196","45","0","0","0.19","5908.78","575.9349999999999",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-5_trimmed.sorted,G18-SD-5,"25",Schulzendorf,Germany,,,,,"152","0","0","0.16","6556.25",,,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-6_trimmed.sorted,G18-SD-6,"25",Schulzendorf,Germany,,"0","0","231","0","0","215","0.31","6993.58","545.946",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-7_trimmed.sorted,G18-SD-7,"25",Schulzendorf,Germany,,"0","0","362","0","3","166","0.16","6334.26","593.845",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-SD-8_trimmed.sorted,G18-SD-8,"25",Schulzendorf,Germany,,"44","89","11","43","61","6","0.21","5950.73","452.237",,,,"9.045833587646484","8.358333587646484","31.5408821105957","694.2669677734375","23.79999923706055","-2.700000047683716","26.5","17.71666717529297","4.383333206176758","17.71666717529297","0.6833333373069763","540","63","32","22.26633453369141","175","104","175","120"
G18-TL-1_trimmed.sorted,G18-TL-1,"27",Templin,Germany,,"1","5","195","0","49","60","0.43","7762.75","527.8630000000001",,,,"8.550000190734863","7.633333683013916","29.70168495178223","688.3643188476563","22.70000076293945","-3","25.70000076293945","17.08333396911621","3.783333301544189","17.08333396911621","0.1999999731779099","561","69","30","26.08264350891113","192","100","192","115"
G18-TL-2_trimmed.sorted,G18-TL-2,"27",Templin,Germany,,"0","0","406","0","0","138","0.42","6376.13","563.303",,,,"8.550000190734863","7.633333683013916","29.70168495178223","688.3643188476563","22.70000076293945","-3","25.70000076293945","17.08333396911621","3.783333301544189","17.08333396911621","0.1999999731779099","561","69","30","26.08264350891113","192","100","192","115"
G18-TL-3_trimmed.sorted,G18-TL-3,"27",Templin,Germany,,"0","1","294","2","1","99","0.42","6183.61","597.925",,,,"8.550000190734863","7.633333683013916","29.70168495178223","688.3643188476563","22.70000076293945","-3","25.70000076293945","17.08333396911621","3.783333301544189","17.08333396911621","0.1999999731779099","561","69","30","26.08264350891113","192","100","192","115"
G18-TL-4_trimmed.sorted,G18-TL-4,"27",Templin,Germany,,"0","0","348","0","38","135","0.3","6126.89","554.3339999999999",,,,"8.550000190734863","7.633333683013916","29.70168495178223","688.3643188476563","22.70000076293945","-3","25.70000076293945","17.08333396911621","3.783333301544189","17.08333396911621","0.1999999731779099","561","69","30","26.08264350891113","192","100","192","115"
G18-UK-11_trimmed.sorted,G18-UK-11,"8",Umkirch,Germany,,"2","1","129","65","0","0","0.41","7948.33","548.851",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-15_trimmed.sorted,G18-UK-15,"8",Umkirch,Germany,,"0","3","398","0","3","156","0.28","9058.77","565.676",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-17_trimmed.sorted,G18-UK-17,"8",Umkirch,Germany,,"0","0","174","8","87","48","0.15","6988.37","626.773",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-18_trimmed.sorted,G18-UK-18,"8",Umkirch,Germany,,"0","0","145","3","126","13","0.27","6251.29","599.615",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-2_trimmed.sorted,G18-UK-2,"8",Umkirch,Germany,,"0","0","174","0","5","140","0.25","7351.22","575.694",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-3_trimmed.sorted,G18-UK-3,"8",Umkirch,Germany,,"0","0","245","53","129","31","0.12","6491.64","529.131",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-5_trimmed.sorted,G18-UK-5,"8",Umkirch,Germany,,"0","0","336","1","17","89","0.44","7225.87","553.067",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-6_trimmed.sorted,G18-UK-6,"8",Umkirch,Germany,,"2","141","110","0","0","118","0.49","8552.049999999999","464.71",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-8_trimmed.sorted,G18-UK-8,"8",Umkirch,Germany,,"0","6","216","3","61","48","0.15","6809.51","502.868",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-UK-9_trimmed.sorted,G18-UK-9,"8",Umkirch,Germany,,"0","0","146","29","0","0","0.26","7423.23","584.848",,,,"10.72500038146973","8.616666793823242","33.39793395996094","657.0336303710938","25.10000038146973","-0.699999988079071","25.80000114440918","17.39999961853027","4.033333301544189","18.96666717529297","2.799999952316284","927","97","60","16.77903938293457","287","185","267","205"
G18-WL-1_trimmed.sorted,G18-WL-1,"26",Wandlitz,Germany,,"0","4","309","7","7","175",,"6531.87","573.79",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-10_trimmed.sorted,G18-WL-10,"26",Wandlitz,Germany,,"0","0","88","7","60","31",,"4120.64","591.9400000000001",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-12_trimmed.sorted,G18-WL-12,"26",Wandlitz,Germany,,"0","8","146","0","2","175",,"4278.7","529.365",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-13_trimmed.sorted,G18-WL-13,"26",Wandlitz,Germany,,"1","43","52","4","7","60",,"3746.7",,,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-14_trimmed.sorted,G18-WL-14,"26",Wandlitz,Germany,,"0","0","209","8","48","62",,"7250.48","623.491",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-2_trimmed.sorted,G18-WL-2,"26",Wandlitz,Germany,,"0","0","171","0","0","162",,"5472.92","502.871",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-3_trimmed.sorted,G18-WL-3,"26",Wandlitz,Germany,,"1","32","68","9","66","9",,"5324.76","566.98",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-5_trimmed.sorted,G18-WL-5,"26",Wandlitz,Germany,,"0","0","159","9","46","69",,"6173.95","575.653",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-7_trimmed.sorted,G18-WL-7,"26",Wandlitz,Germany,,"0","6","156","6","21","55",,"5957.56","567.499",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-WL-9_trimmed.sorted,G18-WL-9,"26",Wandlitz,Germany,,"2","39","104","30","61","0",,"4361.31","486.779",,,,"8.899999618530273","7.666666507720947","30.06535911560059","682.7617797851563","23","-2.5","25.5","17.38333320617676","4.183333396911621","17.38333320617676","0.6333333253860474","579","64","34","20.45399475097656","184","110","184","133"
G18-ZS-1_trimmed.sorted,G18-ZS-1,"22",Zeits,Germany,,,,,,,,,,,,,,"9.125","8.366666793823242","31.81241989135742","661.975341796875","24.10000038146973","-2.200000047683716","26.30000114440918","17.33333396911621","2.049999952316284","17.33333396911621","1.099999904632568","508","59","28","24.22993659973145","167","97","167","100"
G18-ZS-2_trimmed.sorted,G18-ZS-2,"22",Zeits,Germany,,,,,,,,,,,,,,"9.125","8.366666793823242","31.81241989135742","661.975341796875","24.10000038146973","-2.200000047683716","26.30000114440918","17.33333396911621","2.049999952316284","17.33333396911621","1.099999904632568","508","59","28","24.22993659973145","167","97","167","100"
G18-ZS-3_trimmed.sorted,G18-ZS-3,"22",Zeits,Germany,,,,,,,,,,,,,,"9.125","8.366666793823242","31.81241989135742","661.975341796875","24.10000038146973","-2.200000047683716","26.30000114440918","17.33333396911621","2.049999952316284","17.33333396911621","1.099999904632568","508","59","28","24.22993659973145","167","97","167","100"
G18-ZS-4_trimmed.sorted,G18-ZS-4,"22",Zeits,Germany,,,,,,,,,,,,,,"9.125","8.366666793823242","31.81241989135742","661.975341796875","24.10000038146973","-2.200000047683716","26.30000114440918","17.33333396911621","2.049999952316284","17.33333396911621","1.099999904632568","508","59","28","24.22993659973145","167","97","167","100"
LtKlPA01_trimmed.sorted,LtKlPA01,"35",Palanga,Lithuania,,,,,,,,,,,,,,"7.087500095367432","5.958333492279053","24.02553749084473","721.5927124023438","20.29999923706055","-4.5","24.79999923706055","8.166666984558105","1.349999904632568","15.98333358764648","-1.516666650772095","735","89","31","35.3222770690918","259","105","212","153"
LtKlPA02_trimmed.sorted,LtKlPA02,"35",Palanga,Lithuania,,,,,,,,,,,,,,"7.087500095367432","5.958333492279053","24.02553749084473","721.5927124023438","20.29999923706055","-4.5","24.79999923706055","8.166666984558105","1.349999904632568","15.98333358764648","-1.516666650772095","735","89","31","35.3222770690918","259","105","212","153"
